snapshot_date,principle,total_value
2020-10-22,270839.26,491129.6
2020-10-23,270839.26,490211.13
2020-10-24,270839.26,490211.79
2020-10-25,270839.26,490211.79
2020-10-26,270839.26,494977.14
2020-10-27,270839.26,496464.91
2020-10-28,270839.26,496302.24
2020-10-29,270839.26,498313.73
2020-10-30,270839.26,497308.54
2020-10-31,270839.26,497308.54
2020-11-01,270839.26,497308.54
2020-11-02,285064.01,520684.48
2020-11-03,285064.01,527099.46
2020-11-04,285064.01,525514.92
2020-11-05,285064.01,538410.83
2020-11-06,285064.01,530575.22
2020-11-07,285064.01,530575.22
2020-11-08,285064.01,530575.22
2020-11-09,285064.01,537750.15
2020-11-10,285064.01,547111.53
2020-11-11,242389.76,505852.7
2020-11-12,242389.76,504207.36
2020-11-13,242389.76,500090.7
2020-11-14,242389.76,500090.7
2020-11-15,242389.76,500090.7
2020-11-16,242389.76,503454.11
2020-11-17,242389.76,502539.79
2020-11-18,242389.76,503176.84
2020-11-19,242389.76,504280.32
2020-11-20,242389.76,505914.64
2020-11-21,242389.76,505914.64
2020-11-22,242389.76,505914.64
2020-11-23,242389.76,508298.72
2020-11-24,242389.76,506158.16
2020-11-25,242389.76,508563.04
2020-11-26,242389.76,507363.98
2020-11-27,242389.76,508462.82
2020-11-28,242389.76,508462.82
2020-11-29,242389.76,508462.82
2020-11-30,242389.76,507248.33
2020-12-01,242389.76,512522.45
2020-12-02,242389.76,514387.98
2020-12-03,242389.76,513506.77
2020-12-04,242389.76,514421.62
2020-12-05,242389.76,514421.62
2020-12-06,242389.76,514421.62
2020-12-07,256614.51,522025.42
2020-12-08,270839.26,533506.81
2020-12-09,270839.26,528844.09
2020-12-10,270839.26,529116.32
2020-12-11,270839.26,522216.93
2020-12-12,270839.26,522216.93
2020-12-13,270839.26,522216.93
2020-12-14,270839.26,522746.14
2020-12-15,270839.26,518437.85
2020-12-16,270839.26,517122.74
2020-12-17,270839.26,519098.89
2020-12-18,270839.26,517489.7
2020-12-19,270839.26,517489.7
2020-12-20,270839.26,517489.7
2020-12-21,270839.26,519171.31
2020-12-22,270839.26,510693.9
2020-12-23,270839.26,513696.64
2020-12-24,285064.01,522624.17
2020-12-25,285064.01,525425.01
2020-12-26,285064.01,525425.01
2020-12-27,285064.01,525425.01
2020-12-28,285064.01,524781.92
2020-12-29,285064.01,525759.01
2020-12-30,285064.01,530171.9
2020-12-31,285064.01,535112.8
2021-01-01,285064.01,535112.8
2021-01-02,285064.01,535112.8
2021-01-03,285064.01,535112.8
2021-01-04,285064.01,541276.52
2021-01-05,285064.01,545847.53
2021-01-06,285064.01,544628.29
2021-01-07,285064.01,544650.42
2021-01-08,285064.01,550872.82
2021-01-09,285064.01,550872.82
2021-01-10,285064.01,550872.82
2021-01-11,285064.01,545224.11
2021-01-12,285064.01,553536.64
2021-01-13,285064.01,550864.28
2021-01-14,285064.01,549308.73
2021-01-15,285064.01,547459.82
2021-01-16,285064.01,547459.82
2021-01-17,285064.01,547459.82
2021-01-18,285064.01,549945.25
2021-01-19,285064.01,553365.38
2021-01-20,285064.01,559097.56
2021-01-21,285064.01,558071.67
2021-01-22,285064.01,548778.05
2021-01-23,285064.01,548778.05
2021-01-24,285064.01,548778.05
2021-01-25,314930.26,581674.86
2021-01-26,314930.26,576440.37
2021-01-27,314930.26,579150.51
2021-01-28,314930.26,566147.12
2021-01-29,314930.26,562982.4
2021-01-30,314930.26,562982.4
2021-01-31,314930.26,562982.4
2021-02-01,314930.26,563872.73
2021-02-02,314930.26,567034.71
2021-02-03,314930.26,558836.24
2021-02-04,314930.26,554134.2
2021-02-05,314930.26,549919.61
2021-02-06,314930.26,549919.61
2021-02-07,314930.26,549919.61
2021-02-08,314930.26,549772.1
2021-02-09,314930.26,558685.4
2021-02-10,314930.26,565162.16
2021-02-11,314930.26,565221.43
2021-02-12,314930.26,565221.43
2021-02-13,314930.26,565221.43
2021-02-14,314930.26,565221.43
2021-02-15,314930.26,565221.43
2021-02-16,314930.26,565276.14
2021-02-17,314930.26,565890.97
2021-02-18,314930.26,578661.26
2021-02-19,330530.32,602956.48
2021-02-20,330530.32,602956.48
2021-02-21,330530.32,602956.48
2021-02-22,342550.23,612084
2021-02-23,342550.23,616565.38
2021-02-24,342550.23,612050.7
2021-02-25,342550.23,614825.07
2021-02-26,342550.23,606103.49
2021-02-27,342550.23,606103.49
2021-02-28,342550.23,606103.49
2021-03-01,342550.23,616582.36
2021-03-02,342550.23,613021.27
2021-03-03,342550.23,619391.45
2021-03-04,342550.23,609736.45
2021-03-05,342550.23,610051.19
2021-03-06,342550.23,610051.19
2021-03-07,342550.23,610051.19
2021-03-08,342550.23,602770.37
2021-03-09,342550.23,598369
2021-03-10,342550.23,594215.39
2021-03-11,342550.23,602795.75
2021-03-12,342550.23,598602.6
2021-03-13,342550.23,598602.6
2021-03-14,342550.23,598602.6
2021-03-15,342550.23,596722.09
2021-03-16,342550.23,597009.76
2021-03-17,342550.23,597089.27
2021-03-18,342550.23,596567.64
2021-03-19,342550.23,595535.61
2021-03-20,342550.23,595535.61
2021-03-21,342550.23,595535.61
2021-03-22,342550.23,600005.67
2021-03-23,342550.23,595193.35
2021-03-24,342550.23,586827.8
2021-03-25,342550.23,587595.02
2021-03-26,342550.23,593713.86
2021-03-27,342550.23,593713.86
2021-03-28,342550.23,593713.86
2021-03-29,342550.23,593638
2021-03-30,342550.23,597430.39
2021-03-31,342550.23,596313.91
2021-04-01,342550.23,599885.61
2021-04-02,342550.23,601956.64
2021-04-03,342550.23,601956.64
2021-04-04,342550.23,601956.64
2021-04-05,342550.23,601956.64
2021-04-06,342550.23,605357.52
2021-04-07,342550.23,604074.75
2021-04-08,342550.23,603445.9
2021-04-09,342550.23,601047.79
2021-04-10,342550.23,601047.79
2021-04-11,342550.23,601047.79
2021-04-12,342550.23,594748.38
2021-04-13,342550.23,593572.25
2021-04-14,342550.23,598838.67
2021-04-15,342550.23,593927.86
2021-04-16,342550.23,597145.48
2021-04-17,342550.23,597145.48
2021-04-18,342550.23,597145.48
2021-04-19,342550.23,605770.4
2021-04-20,342550.23,603366.34
2021-04-21,342550.23,599472.84
2021-04-22,342550.23,600539.3
2021-04-23,342550.23,600114.25
2021-04-24,342550.23,600114.25
2021-04-25,342550.23,600114.25
2021-04-26,342550.23,597373.6
2021-04-27,342550.23,596109.65
2021-04-28,342550.23,597363.24
2021-04-29,342550.23,598672.64
2021-04-30,342550.23,595582.57
2021-05-01,342550.23,595582.57
2021-05-02,342550.23,595582.57
2021-05-03,342550.23,595480.32
2021-05-04,342550.23,595634.68
2021-05-05,342550.23,595429.52
2021-05-06,342550.23,597703.08
2021-05-07,342550.23,593731.36
2021-05-08,342550.23,593731.36
2021-05-09,342550.23,593731.36
2021-05-10,342550.23,598881.08
2021-05-11,342550.23,592531.98
2021-05-12,342550.23,596925.47
2021-05-13,342550.23,590395.01
2021-05-14,342550.23,596578.16
2021-05-15,342550.23,596578.16
2021-05-16,342550.23,596578.16
2021-05-17,342550.23,595721.95
2021-05-18,342550.23,597865.93
2021-05-19,342550.23,597185.32
2021-05-20,342550.23,596185.03
2021-05-21,342550.23,596807.72
2021-05-22,342550.23,596807.72
2021-05-23,342550.23,596807.72
2021-05-24,342550.23,597445.48
2021-05-25,342550.23,602895.42
2021-05-26,342550.23,605562.42
2021-05-27,342550.23,608871.03
2021-05-28,342550.23,608583.67
2021-05-29,342550.23,608583.67
2021-05-30,342550.23,608583.67
2021-05-31,342550.23,609394.48
2021-06-01,342550.23,608879.72
2021-06-02,342550.23,605987.49
2021-06-03,342550.23,602531.16
2021-06-04,342550.23,601169.09
2021-06-05,342550.23,601169.09
2021-06-06,342550.23,601169.09
2021-06-07,342550.23,603781.54
2021-06-08,342550.23,600723.46
2021-06-09,342550.23,600142.37
2021-06-10,342550.23,602461.09
2021-06-11,342550.23,600933.8
2021-06-12,342550.23,600933.8
2021-06-13,342550.23,600933.8
2021-06-14,342550.23,600933.8
2021-06-15,342550.23,598083.8
2021-06-16,342550.23,590465.59
2021-06-17,342550.23,593292.07
2021-06-18,342550.23,600136.21
2021-06-19,342550.23,600136.21
2021-06-20,342550.23,600136.21
2021-06-21,342550.23,601368.07
2021-06-22,342550.23,602613.48
2021-06-23,342550.23,610688.61
2021-06-24,342550.23,613862.01
2021-06-25,342550.23,616112.01
2021-06-26,342550.23,616112.01
2021-06-27,342550.23,616112.01
2021-06-28,342550.23,616358.73
2021-06-29,342550.23,611161.68
2021-06-30,342550.23,612946.01
2021-07-01,342550.23,607623.69
2021-07-02,342550.23,604449.74
2021-07-03,342550.23,604449.74
2021-07-04,342550.23,604449.74
2021-07-05,342550.23,605893.52
2021-07-06,342550.23,604723.74
2021-07-07,342550.23,610464.22
2021-07-08,342550.23,606348.14
2021-07-09,342550.23,606413.32
2021-07-10,342550.23,606413.32
2021-07-11,342550.23,606413.32
2021-07-12,342550.23,609159.08
2021-07-13,342550.23,613000.77
2021-07-14,342550.23,607853.57
2021-07-15,342550.23,611072.79
2021-07-16,342550.23,609527.27
2021-07-17,342550.23,609527.27
2021-07-18,342550.23,609527.27
2021-07-19,342550.23,602636.31
2021-07-20,342550.23,601336.14
2021-07-21,342550.23,605369.39
2021-07-22,342550.23,612533.29
2021-07-23,342550.23,605270.1
2021-07-24,342550.23,605270.1
2021-07-25,342550.23,605270.1
2021-07-26,356774.98,605813.38
2021-07-27,356774.98,590097.95
2021-07-28,370999.74,599994.71
2021-07-29,370999.74,613815.75
2021-07-30,370999.74,615298.88
2021-07-31,370999.74,615298.88
2021-08-01,370999.74,615298.88
2021-08-02,370999.74,630317.76
2021-08-03,370999.74,627387.2
2021-08-04,370999.74,633043.94
2021-08-05,370999.74,627680.77
2021-08-06,370999.74,630348.23
2021-08-07,370999.74,630348.23
2021-08-08,370999.74,630348.23
2021-08-09,370999.74,635659.48
2021-08-10,370999.74,639152.18
2021-08-11,370999.74,641465.11
2021-08-12,370999.74,649199.35
2021-08-13,370999.74,644927.57
2021-08-14,370999.74,644927.57
2021-08-15,370999.74,644927.57
2021-08-16,370999.74,643215.44
2021-08-17,370999.74,629546.78
2021-08-18,370999.74,633584.7
2021-08-19,370999.74,631200.95
2021-08-20,370999.74,623788.52
2021-08-21,370999.74,623788.52
2021-08-22,370999.74,623788.52
2021-08-23,370999.74,634732.24
2021-08-24,370999.74,639318.52
2021-08-25,370999.74,643673.79
2021-08-26,370999.74,640733.15
2021-08-27,370999.74,645716.27
2021-08-28,370999.74,645716.27
2021-08-29,370999.74,645716.27
2021-08-30,370999.74,651875.44
2021-08-31,370999.74,653452.75
2021-09-01,370999.74,653550.77
2021-09-02,370999.74,658610.3
2021-09-03,370999.74,656762.25
2021-09-04,370999.74,656762.25
2021-09-05,370999.74,656762.25
2021-09-06,370999.74,664616.35
2021-09-07,370999.74,668346.62
2021-09-08,370999.74,668836.48
2021-09-09,370999.74,663440.1
2021-09-10,370999.74,667787.34
2021-09-11,370999.74,667787.34
2021-09-12,370999.74,667787.34
2021-09-13,370999.74,664018.39
2021-09-14,370999.74,656890.53
2021-09-15,370999.74,654204.87
2021-09-16,370999.74,640287.75
2021-09-17,370999.74,639919.6
2021-09-18,370999.74,639919.6
2021-09-19,370999.74,639919.6
2021-09-20,370999.74,639919.6
2021-09-21,370999.74,639919.6
2021-09-22,370999.74,635661.99
2021-09-23,370999.74,635123.85
2021-09-24,385224.49,641979.21
2021-09-25,385224.49,641979.21
2021-09-26,385224.49,641979.21
2021-09-27,385224.49,632730.04
2021-09-28,385224.49,633702.88
2021-09-29,385224.49,626283.43
2021-09-30,385224.49,631303.37
2021-10-01,385224.49,631303.37
2021-10-02,385224.49,631303.37
2021-10-03,385224.49,631303.37
2021-10-04,385224.49,631303.37
2021-10-05,385224.49,631303.37
2021-10-06,385224.49,630382.3
2021-10-07,385224.49,631818.4
2021-10-08,385224.49,637474.97
2021-10-09,385224.49,637474.97
2021-10-10,385224.49,637474.97
2021-10-11,385224.49,642771.04
2021-10-12,385224.49,633158.65
2021-10-13,385224.49,634840.8
2021-10-14,385224.49,635567.27
2021-10-15,385224.49,637621.91
2021-10-16,385224.49,637621.91
2021-10-17,385224.49,637621.91
2021-10-18,385224.49,640473.56
2021-10-19,385224.49,651489.06
2021-10-20,385224.49,650981.07
2021-10-21,385224.49,650789.36
2021-10-22,385224.49,652523.54
2021-10-23,385224.49,652523.54
2021-10-24,385224.49,652523.54
2021-10-25,385224.49,650711.2
2021-10-26,385224.49,650249.91
2021-10-27,385224.49,641433.89
2021-10-28,385224.49,636332.69
2021-10-29,385224.49,644057.82
2021-10-30,385224.49,644057.82
2021-10-31,385224.49,644057.82
2021-11-01,385224.49,648869.3
2021-11-02,385224.49,644894.17
2021-11-03,385224.49,645521.28
2021-11-04,385224.49,649946.62
2021-11-05,385224.49,646930.75
2021-11-06,385224.49,646930.75
2021-11-07,385224.49,646930.75
2021-11-08,385224.49,650157.06
2021-11-09,385224.49,649918.28
2021-11-10,385224.49,651410.17
2021-11-11,385224.49,658771.43
2021-11-12,385224.49,658992.28
2021-11-13,385224.49,658992.28
2021-11-14,385224.49,658992.28
2021-11-15,385224.49,658873.35
2021-11-16,385224.49,656083.89
2021-11-17,385224.49,661551.42
2021-11-18,385224.49,655020.35
2021-11-19,385224.49,665396.51
2021-11-20,385224.49,665396.51
2021-11-21,385224.49,665396.51
2021-11-22,385224.49,666182.3
2021-11-23,385224.49,663383.01
2021-11-24,385224.49,661213.49
2021-11-25,385224.49,658753.84
2021-11-26,385224.49,653433.13
2021-11-27,385224.49,653433.13
2021-11-28,385224.49,653433.13
2021-11-29,385224.49,650054.6
2021-11-30,385224.49,648362.45
2021-12-01,385224.49,652011.07
2021-12-02,385224.49,654611.83
2021-12-03,385224.49,654310.68
2021-12-04,385224.49,654310.68
2021-12-05,385224.49,654310.68
2021-12-06,385224.49,648145.25
2021-12-07,385224.49,652536.54
2021-12-08,385224.49,660611.05
2021-12-09,385224.49,664582.52
2021-12-10,385224.49,661487.82
2021-12-11,385224.49,661487.82
2021-12-12,385224.49,661487.82
2021-12-13,385224.49,663369.86
2021-12-14,385224.49,660425.49
2021-12-15,385224.49,657936.5
2021-12-16,385224.49,663429.4
2021-12-17,385224.49,655352.19
2021-12-18,385224.49,655352.19
2021-12-19,385224.49,655352.19
2021-12-20,385224.49,643753.27
2021-12-21,385224.49,652023.41
2021-12-22,413673.99,680742.53
2021-12-23,413673.99,681805.73
2021-12-24,413673.99,675522.48
2021-12-25,413673.99,675522.48
2021-12-26,413673.99,675522.48
2021-12-27,413673.99,677804.24
2021-12-28,413673.99,698591.28
2021-12-29,413673.99,696316.19
2021-12-30,413673.99,698979.97
2021-12-31,413673.99,707349.07
2022-01-01,413673.99,707349.07
2022-01-02,413673.99,707349.07
2022-01-03,413673.99,707349.07
2022-01-04,413673.99,707045.57
2022-01-05,413673.99,699677.59
2022-01-06,413673.99,704136.14
2022-01-07,370999.74,663590.6
2022-01-08,370999.74,663590.6
2022-01-09,370999.74,663590.6
2022-01-10,370999.74,671121.11
2022-01-11,370999.74,667831.82
2022-01-12,370999.74,675055.6
2022-01-13,370999.74,667169.19
2022-01-14,370999.74,664122.79
2022-01-15,370999.74,664122.79
2022-01-16,370999.74,664122.79
2022-01-17,370999.74,671340.89
2022-01-18,370999.74,668451.27
2022-01-19,370999.74,668983
2022-01-20,370999.74,668451.93
2022-01-21,370999.74,665163.17
2022-01-22,370999.74,665163.17
2022-01-23,370999.74,665163.17
2022-01-24,370999.74,664003.67
2022-01-25,385224.49,657396.25
2022-01-26,385224.49,661552.05
2022-01-27,385224.49,647227.6
2022-01-28,385224.49,645717.9
2022-01-29,385224.49,645717.9
2022-01-30,385224.49,645717.9
2022-01-31,385224.49,645717.9
2022-02-01,385224.49,645717.9
2022-02-02,385224.49,645717.9
2022-02-03,385224.49,645717.9
2022-02-04,385224.49,645717.9
2022-02-05,385224.49,645717.9
2022-02-06,385224.49,645717.9
2022-02-07,385224.49,660561.98
2022-02-08,385224.49,663583.35
2022-02-09,386646.96,675284.4
2022-02-10,386646.96,675377.34
2022-02-11,386646.96,672142.05
2022-02-12,386646.96,672142.05
2022-02-13,386646.96,672142.05
2022-02-14,386646.96,662943.81
2022-02-15,386646.96,661286.58
2022-02-16,386646.96,666200.36
2022-02-17,386646.96,664927.58
2022-02-18,386646.96,667466.14
2022-02-19,386646.96,667466.14
2022-02-20,386646.96,667466.14
2022-02-21,386646.96,668344.43
2022-02-22,386646.96,658357.87
2022-02-23,386646.96,664638.77
2022-02-24,386646.96,644671.4
2022-02-25,386646.96,646394.12
2022-02-26,386646.96,646394.12
2022-02-27,386646.96,646394.12
2022-02-28,386646.96,646876.27
2022-03-01,386646.96,649953.85
2022-03-02,386646.96,643569.7
2022-03-03,415096.46,672790.97
2022-03-04,415096.46,663327.73
2022-03-05,415096.46,663327.73
2022-03-06,415096.46,663327.73
2022-03-07,415096.46,646686.69
2022-03-08,415096.46,633470.16
2022-03-09,415096.46,627312.65
2022-03-10,415096.46,637006.4
2022-03-11,415096.46,635021.03
2022-03-12,415096.46,635021.03
2022-03-13,415096.46,635021.03
2022-03-14,415096.46,614085.78
2022-03-15,429321.22,594192.97
2022-03-16,429321.22,629239.27
2022-03-17,429321.22,652029.87
2022-03-18,429321.22,656928.33
2022-03-19,429321.22,656928.33
2022-03-20,429321.22,656928.33
2022-03-21,443545.97,668896.89
2022-03-22,443545.97,676949.39
2022-03-23,443545.97,680945.37
2022-03-24,443545.97,674898.57
2022-03-25,443545.97,664449.05
2022-03-26,443545.97,664449.05
2022-03-27,443545.97,664449.05
2022-03-28,443688.21,666813.27
2022-03-29,443688.21,664037.87
2022-03-30,443688.21,679520.56
2022-03-31,443688.21,673576.17
2022-04-01,443688.21,677317.88
2022-04-02,443688.21,677317.88
2022-04-03,443688.21,677317.88
2022-04-04,443688.21,678681.19
2022-04-05,443688.21,678681.19
2022-04-06,443688.21,680404.78
2022-04-07,443688.21,667256.2
2022-04-08,443688.21,665540.38
2022-04-09,443688.21,665540.38
2022-04-10,443688.21,665540.38
2022-04-11,443688.21,647279.76
2022-04-12,443688.21,653679.22
2022-04-13,443688.21,648889.37
2022-04-14,443688.21,654951.48
2022-04-15,443688.21,653438.58
2022-04-16,443688.21,653438.58
2022-04-17,443688.21,653438.58
2022-04-18,443688.21,655380.38
2022-04-19,443688.21,650834.97
2022-04-20,443688.21,646436.96
2022-04-21,443688.21,640998.43
2022-04-22,443688.21,641547.3
2022-04-23,443688.21,641547.3
2022-04-24,443688.21,641547.3
2022-04-25,443688.21,612727.03
2022-04-26,458055.21,619393.74
2022-04-27,458055.21,629444.13
2022-04-28,458197.46,635393
2022-04-29,458197.46,659800.03
2022-04-30,458197.46,659800.03
2022-05-01,458197.46,659800.03
2022-05-02,458197.46,659800.03
2022-05-03,458197.46,659098.57
2022-05-04,458197.46,658379.66
2022-05-05,458197.46,662009.92
2022-05-06,458197.46,645787.68
2022-05-07,458197.46,645787.68
2022-05-08,458197.46,645787.68
2022-05-09,458197.46,646347.6
2022-05-10,458197.46,649300.19
2022-05-11,458197.46,654046.41
2022-05-12,458197.46,646464.78
2022-05-13,458197.46,658925.75
2022-05-14,458197.46,658925.75
2022-05-15,458197.46,658925.75
2022-05-16,458197.46,656568.45
2022-05-17,458197.46,663779.31
2022-05-18,458197.46,663326.03
2022-05-19,458197.46,660842.71
2022-05-20,458197.46,677197.53
2022-05-21,458197.46,677197.53
2022-05-22,458197.46,677197.53
2022-05-23,458197.46,673985.92
2022-05-24,458197.46,656523.78
2022-05-25,458197.46,664706.28
2022-05-26,458197.46,666767.16
2022-05-27,458197.46,674532.82
2022-05-28,458197.46,674532.82
2022-05-29,458197.46,674532.82
2022-05-30,458197.46,680090.18
2022-05-31,458197.46,685161.75
2022-06-01,458197.46,688362
2022-06-02,458197.46,689219.24
2022-06-03,458197.46,689219.24
2022-06-04,458197.46,689219.24
2022-06-05,458197.46,689219.24
2022-06-06,458197.46,697215.62
2022-06-07,458197.46,695061.6
2022-06-08,458197.46,702068.18
2022-06-09,458197.46,694554.15
2022-06-10,458197.46,698024.61
2022-06-11,458197.46,698024.61
2022-06-12,458197.46,698024.61
2022-06-13,458197.46,692544.73
2022-06-14,458197.46,694259.81
2022-06-15,458197.46,702065.22
2022-06-16,458197.46,696711.22
2022-06-17,458197.46,700264.13
2022-06-18,458197.46,700264.13
2022-06-19,458197.46,700264.13
2022-06-20,458197.46,701942.04
2022-06-21,458197.46,703140.44
2022-06-22,458197.46,693774.1
2022-06-23,458197.46,702871.34
2022-06-24,458197.46,715588.92
2022-06-25,458197.46,715588.92
2022-06-26,458197.46,715588.92
2022-06-27,458197.46,726855.62
2022-06-28,458197.46,735771.82
2022-06-29,458197.46,723179.29
2022-06-30,458197.46,727409.12
2022-07-01,458197.46,727012.67
2022-07-02,458197.46,727012.67
2022-07-03,458197.46,727012.67
2022-07-04,458197.46,728264.73
2022-07-05,458197.46,722907.82
2022-07-06,458197.46,715856.53
2022-07-07,458197.46,717975.49
2022-07-08,458197.46,720524.62
2022-07-09,458197.46,720524.62
2022-07-10,458197.46,720524.62
2022-07-11,458197.46,711864.44
2022-07-12,458197.46,704647.75
2022-07-13,458197.46,707238.64
2022-07-14,458197.46,708713.81
2022-07-15,458197.46,697003.33
2022-07-16,458197.46,697003.33
2022-07-17,458197.46,697003.33
2022-07-18,458197.46,713790.81
2022-07-19,458197.46,718287.34
2022-07-20,458197.46,722875.35
2022-07-21,458197.46,716022.36
2022-07-22,458197.46,712405.45
2022-07-23,458197.46,712405.45
2022-07-24,458197.46,712405.45
2022-07-25,458197.46,706320.16
2022-07-26,458197.46,712793.34
2022-07-27,458197.46,710902.38
2022-07-28,458197.46,716837.48
2022-07-29,458197.46,708013.06
2022-07-30,458197.46,708013.06
2022-07-31,458197.46,708013.06
2022-08-01,458197.46,706394.27
2022-08-02,458197.46,688285.77
2022-08-03,458197.46,686684.99
2022-08-04,458197.46,695064.37
2022-08-05,458197.46,706299.76
2022-08-06,458197.46,706299.76
2022-08-07,458197.46,706299.76
2022-08-08,458197.46,704441.12
2022-08-09,458197.46,709098.16
2022-08-10,458197.46,699268.76
2022-08-11,458197.46,718677.48
2022-08-12,458197.46,717282.6
2022-08-13,458197.46,717282.6
2022-08-14,458197.46,717282.6
2022-08-15,458197.46,720884.38
2022-08-16,458197.46,720310.54
2022-08-17,458197.46,726502.12
2022-08-18,458197.46,728442.14
2022-08-19,458197.46,724849.87
2022-08-20,458197.46,724849.87
2022-08-21,458197.46,724849.87
2022-08-22,443972.71,711253.41
2022-08-23,443972.71,712088.27
2022-08-24,443972.71,697574.15
2022-08-25,443972.71,705429.74
2022-08-26,443972.71,704990.19
2022-08-27,443972.71,704990.19
2022-08-28,443972.71,704990.19
2022-08-29,443972.71,701156.07
2022-08-30,443972.71,702645.86
2022-08-31,443972.71,692622.17
2022-09-01,443972.71,688530.42
2022-09-02,443972.71,688029.66
2022-09-03,443972.71,688029.66
2022-09-04,443972.71,688029.66
2022-09-05,443972.71,684368.6
2022-09-06,443972.71,692137.25
2022-09-07,443972.71,693173.84
2022-09-08,443972.71,688566.44
2022-09-09,443972.71,696335.72
2022-09-10,443972.71,696335.72
2022-09-11,443972.71,696335.72
2022-09-12,443972.71,696335.72
2022-09-13,443972.71,695875.57
2022-09-14,443972.71,685752.29
2022-09-15,443972.71,683217.94
2022-09-16,443972.71,673639.34
2022-09-17,443972.71,673639.34
2022-09-18,443972.71,673639.34
2022-09-19,443972.71,668915.89
2022-09-20,443972.71,673325.83
2022-09-21,458197.46,684406.45
2022-09-22,458197.46,679664.04
2022-09-23,472422.21,687119.21
2022-09-24,472422.21,687119.21
2022-09-25,472422.21,687119.21
2022-09-26,472422.21,676545.93
2022-09-27,472422.21,688622.21
2022-09-28,472422.21,669419.43
2022-09-29,472422.21,670444.49
2022-09-30,472422.21,664451.63
2022-10-01,472422.21,664451.63
2022-10-02,472422.21,664451.63
2022-10-03,472422.21,664451.63
2022-10-04,472422.21,664451.63
2022-10-05,472422.21,664451.63
2022-10-06,472422.21,665719.04
2022-10-07,472422.21,665183.93
2022-10-08,472422.21,665183.93
2022-10-09,472422.21,665183.93
2022-10-10,500871.71,679610.91
2022-10-11,500871.71,674665.68
2022-10-12,500871.71,680750.96
2022-10-13,500871.71,676042.08
2022-10-14,500871.71,692497.22
2022-10-15,500871.71,692497.22
2022-10-16,500871.71,692497.22
2022-10-17,500871.71,699451.56
2022-10-18,500871.71,705599.37
2022-10-19,500871.71,694447.44
2022-10-20,500871.71,689870.7
2022-10-21,500871.71,688973.91
2022-10-22,500871.71,688973.91
2022-10-23,500871.71,688973.91
2022-10-24,500871.71,664328.11
2022-10-25,500871.71,667152.75
2022-10-26,500871.71,678508.34
2022-10-27,500871.71,675275.69
2022-10-28,500871.71,656353.47
2022-10-29,500871.71,656353.47
2022-10-30,500871.71,656353.47
2022-10-31,500871.71,646478.57
2022-11-01,500871.71,669620.5
2022-11-02,500871.71,677837.35
2022-11-03,500871.71,666119.79
2022-11-04,500871.71,691737.05
2022-11-05,500871.71,691737.05
2022-11-06,500871.71,691737.05
2022-11-07,500871.71,702229.48
2022-11-08,500871.71,696917.79
2022-11-09,500871.71,692412.72
2022-11-10,500871.71,684994.78
2022-11-11,500871.71,710946.05
2022-11-12,500871.71,710946.05
2022-11-13,500871.71,710946.05
2022-11-14,500871.71,715677.11
2022-11-15,500871.71,734745.04
2022-11-16,500871.71,732145.5
2022-11-17,500871.71,730262.47
2022-11-18,500871.71,726854.01
2022-11-19,500871.71,726854.01
2022-11-20,500871.71,726854.01
2022-11-21,500871.71,720509.64
2022-11-22,500871.71,719887.55
2022-11-23,500871.71,719051.92
2022-11-24,500871.71,724127.15
2022-11-25,500871.71,719078.96
2022-11-26,500871.71,719078.96
2022-11-27,500871.71,719078.96
2022-11-28,500871.71,711213.42
2022-11-29,500871.71,738314.7
2022-11-30,500871.71,746381.74
2022-12-01,500871.71,746675.07
2022-12-02,500871.71,743579.91
2022-12-03,500871.71,743579.91
2022-12-04,500871.71,743579.91
2022-12-05,500871.71,764201.61
2022-12-06,500871.71,760256.73
2022-12-07,500871.71,749165.59
2022-12-08,500871.71,758256.11
2022-12-09,500871.71,769250.7
2022-12-10,500871.71,769250.7
2022-12-11,500871.71,769250.7
2022-12-12,500871.71,759287.85
2022-12-13,500871.71,759692.78
2022-12-14,500871.71,764186.6
2022-12-15,500871.71,755514.67
2022-12-16,500871.71,761569.78
2022-12-17,500871.71,761569.78
2022-12-18,500871.71,761569.78
2022-12-19,500871.71,751172.33
2022-12-20,500871.71,741495.73
2022-12-21,500871.71,742168.23
2022-12-22,500871.71,749225.69
2022-12-23,500871.71,744973.32
2022-12-24,500871.71,744973.32
2022-12-25,500871.71,744973.32
2022-12-26,500871.71,747260.01
2022-12-27,500871.71,751107.56
2022-12-28,500871.71,754212.76
2022-12-29,500871.71,753564.89
2022-12-30,500871.71,757888.6
2022-12-31,500871.71,757888.6
2023-01-01,500871.71,757888.6
2023-01-02,500871.71,757888.6
2023-01-03,500871.71,762759.34
2023-01-04,500871.71,773611.44
2023-01-05,500871.71,777296.94
2023-01-06,500871.71,780123.35
2023-01-07,500871.71,780123.35
2023-01-08,500871.71,780123.35
2023-01-09,500871.71,790365.07
2023-01-10,500871.71,782649.69
2023-01-11,500871.71,784992.02
2023-01-12,500871.71,785402.68
2023-01-13,500871.71,792903.71
2023-01-14,500871.71,792903.71
2023-01-15,500871.71,792903.71
2023-01-16,515096.46,813436.96
2023-01-17,515096.46,813923.11
2023-01-18,515096.46,819442.36
2023-01-19,515096.46,823988.9
2023-01-20,515096.46,834348.04
2023-01-21,515096.46,834348.04
2023-01-22,515096.46,834348.04
